url_length,domain_length,path_length,num_subdomains,num_dots,num_digits,num_special_chars,has_ip_address,suspicious_keyword_count,url_entropy,uses_https,encoded_char_count,redirect_marker_count,has_redirection_pattern,domain_age_days,token_count,suspicious_token_ratio,longest_token_length,unique_token_ratio,label
85,37,7,0,1,1,15,0,4,4.52517128792915,1,1,1,1,0,13,0.3076923076923077,8,1.0,1
41,13,0,0,1,3,9,0,0,4.570609016654903,1,0,0,0,0,8,0.0,9,1.0,0
61,14,7,2,3,12,13,1,1,4.46246593170386,0,1,1,1,0,11,0.09090909090909091,9,1.0,1
80,34,7,2,3,1,16,0,4,4.401646411081623,0,1,1,1,0,14,0.35714285714285715,7,0.8571428571428571,1
59,14,8,2,3,12,13,1,0,4.600629821927415,0,1,1,1,0,11,0.0,8,1.0,1
51,17,6,0,1,3,10,0,0,4.647628037922666,1,0,0,0,0,9,0.0,13,1.0,0
80,32,8,0,1,3,14,0,3,4.463770136945687,1,1,1,1,0,12,0.25,9,1.0,1
38,17,13,0,1,0,6,0,1,4.155565013329719,1,0,0,0,0,5,0.0,13,1.0,0
55,13,5,2,3,11,13,1,0,4.508501766202997,0,1,1,1,0,11,0.0,8,1.0,1
56,15,8,2,3,13,13,1,0,4.466298447988026,0,1,1,1,0,11,0.0,7,1.0,1
86,32,7,0,1,1,15,0,4,4.404797072772202,0,1,1,1,0,13,0.38461538461538464,8,0.7692307692307693,1
63,13,26,0,1,3,11,0,0,4.398169709922708,0,0,0,0,0,10,0.0,9,1.0,0
47,33,7,0,1,0,8,0,3,4.333651022204145,0,0,0,0,0,7,0.5714285714285714,8,0.8571428571428571,1
91,40,8,2,3,1,16,0,3,4.554275780509157,1,1,1,1,0,14,0.21428571428571427,9,0.9285714285714286,1
60,15,8,2,3,13,13,1,0,4.420324478140431,0,1,1,1,0,11,0.0,8,1.0,1
46,13,25,0,1,0,7,0,0,3.9118453150261945,1,0,0,0,0,6,0.0,9,1.0,0
80,32,5,0,1,1,15,0,4,4.396937796475739,1,1,1,1,0,13,0.3076923076923077,8,0.9230769230769231,1
52,12,8,2,3,10,13,1,0,4.4043728207539825,0,1,1,1,0,11,0.0,7,1.0,1
33,17,8,0,1,0,5,0,0,3.942438726128142,1,0,0,0,0,4,0.0,13,1.0,0
52,17,8,0,1,2,10,0,0,4.496032208850886,1,0,0,0,0,9,0.0,13,1.0,0
29,17,5,0,1,0,5,0,0,4.116264615668023,0,0,0,0,0,4,0.0,13,1.0,0
82,35,7,0,1,1,15,0,4,4.504426964684141,1,1,1,1,0,13,0.38461538461538464,9,0.9230769230769231,1
59,14,8,2,3,12,13,1,1,4.341772146450864,0,1,1,1,0,11,0.09090909090909091,8,0.9090909090909091,1
60,14,8,2,3,12,13,1,0,4.338343659137613,0,1,1,1,0,11,0.0,8,1.0,1
53,14,8,2,3,12,13,1,0,4.488807146351885,0,1,1,1,0,11,0.0,7,1.0,1
56,12,7,2,3,10,13,1,1,4.43111077150858,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
42,17,17,0,1,0,6,0,0,3.994006566750176,1,0,0,0,0,5,0.0,13,1.0,0
42,27,7,0,1,2,7,0,3,4.288400090002563,1,0,0,0,0,6,0.5,8,1.0,1
56,13,8,2,3,11,13,1,0,4.4961066049220415,0,1,1,1,0,11,0.0,8,1.0,1
53,38,8,2,3,0,9,0,3,4.275208785512425,0,0,0,0,0,8,0.375,9,1.0,1
79,28,7,0,1,3,14,0,3,4.507046853858961,1,1,1,1,0,12,0.3333333333333333,8,0.9166666666666666,1
80,28,7,0,1,3,14,0,3,4.529072495020057,1,1,1,1,0,12,0.3333333333333333,9,0.9166666666666666,1
54,14,5,2,3,12,13,1,0,4.4045920645785115,0,1,1,1,0,11,0.0,9,1.0,1
73,26,7,0,1,3,14,0,2,4.594766443534145,0,1,1,1,0,12,0.25,8,0.8333333333333334,1
52,37,8,2,3,0,9,0,3,4.375557929879917,0,0,0,0,0,8,0.375,8,1.0,1
77,27,8,0,1,3,14,0,2,4.342497032663818,0,1,1,1,0,12,0.16666666666666666,9,0.8333333333333334,1
77,27,7,0,1,3,14,0,2,4.70808385785173,0,1,1,1,0,12,0.25,8,0.8333333333333334,1
59,17,17,0,1,3,10,0,0,4.495380821701427,1,0,0,0,0,9,0.0,13,1.0,0
42,28,7,0,1,2,7,0,2,4.415661470191764,0,0,0,0,0,6,0.3333333333333333,9,1.0,1
45,31,7,0,1,0,8,0,4,4.258876575099363,0,0,0,0,0,7,0.5714285714285714,8,1.0,1
82,33,5,0,1,1,15,0,3,4.4376490396180435,0,1,1,1,0,13,0.23076923076923078,8,0.8461538461538461,1
83,38,8,2,3,1,16,0,2,4.372266560078516,0,1,1,1,0,14,0.14285714285714285,9,0.9285714285714286,1
35,17,10,0,1,0,6,0,0,4.071581588126284,1,0,0,0,0,5,0.0,13,1.0,0
40,13,0,0,1,2,9,0,0,4.515311532225102,1,0,0,0,0,8,0.0,9,1.0,0
57,14,5,2,3,12,13,1,0,4.458252442012531,0,1,1,1,0,11,0.0,8,1.0,1
45,31,7,0,1,2,7,0,2,4.402529762804034,0,0,0,0,0,6,0.3333333333333333,9,1.0,1
34,17,9,0,1,0,5,0,0,4.0796786498829745,1,0,0,0,0,4,0.0,13,1.0,0
80,31,8,0,1,1,15,0,3,4.453968322318131,0,1,1,1,0,13,0.23076923076923078,7,0.8461538461538461,1
38,17,13,0,1,0,6,0,1,4.115834092163221,1,0,0,0,0,5,0.0,13,1.0,0
92,40,8,2,3,1,16,0,4,4.455470947472064,0,1,1,1,0,14,0.2857142857142857,9,0.9285714285714286,1
93,38,7,2,3,1,16,0,4,4.447101854784722,1,1,1,1,0,14,0.2857142857142857,8,0.9285714285714286,1
50,34,8,0,1,0,8,0,2,4.101147631579378,1,0,0,0,0,7,0.2857142857142857,7,1.0,1
70,25,5,0,1,3,14,0,2,4.397847356109441,0,1,1,1,0,12,0.16666666666666666,8,0.8333333333333334,1
45,13,24,0,1,0,7,0,0,3.7895562311268356,1,0,0,0,0,6,0.0,9,1.0,0
47,13,26,0,1,0,7,0,0,3.8313182461522968,1,0,0,0,0,6,0.0,9,1.0,0
45,17,0,0,1,3,9,0,0,4.6079767072004,1,0,0,0,0,8,0.0,13,1.0,0
55,39,8,2,3,0,9,0,2,4.438190568416891,1,0,0,0,0,8,0.25,8,0.875,1
54,13,5,2,3,11,13,1,0,4.416383950195573,0,1,1,1,0,11,0.0,9,1.0,1
54,13,8,2,3,11,13,1,1,4.351613458767676,0,1,1,1,0,11,0.09090909090909091,7,1.0,1
34,13,14,0,1,0,6,0,0,3.701597680110229,0,0,0,0,0,5,0.0,9,1.0,0
28,13,8,0,1,0,5,0,0,3.7439821538141276,0,0,0,0,0,4,0.0,9,1.0,0
43,13,22,0,1,0,7,0,0,3.8835043726640195,1,0,0,0,0,6,0.0,9,1.0,0
62,13,21,0,1,3,12,0,0,4.498731294942884,1,0,0,0,0,11,0.0,9,1.0,0
90,32,8,2,3,1,16,0,4,4.424785812864545,0,1,1,1,0,14,0.35714285714285715,9,0.8571428571428571,1
51,12,7,2,3,10,13,1,1,4.3599354878832886,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
57,14,8,2,3,12,13,1,0,4.577017332478704,0,1,1,1,0,11,0.0,9,1.0,1
57,17,13,0,1,3,11,0,0,4.528249172469998,0,0,0,0,0,10,0.0,13,1.0,0
67,23,5,0,1,3,14,0,3,4.394822429308134,0,1,1,1,0,12,0.25,7,0.9166666666666666,1
36,22,7,0,1,2,7,0,3,3.9721634603655405,0,0,0,0,0,6,0.5,6,1.0,1
51,39,5,2,3,0,9,0,3,4.245092253354414,0,0,0,0,0,8,0.375,9,1.0,1
53,12,8,2,3,10,13,1,1,4.483617685440308,0,1,1,1,0,11,0.09090909090909091,7,1.0,1
67,17,22,0,1,3,12,0,0,4.4295408249093455,1,0,0,0,0,11,0.0,13,0.9090909090909091,0
46,17,21,0,1,0,7,0,0,4.151400749996931,1,0,0,0,0,6,0.0,13,1.0,0
83,32,8,0,1,1,15,0,3,4.451272262306164,1,1,1,1,0,13,0.23076923076923078,9,1.0,1
54,17,11,0,1,2,11,0,0,4.595087678402531,0,0,0,0,0,10,0.0,13,1.0,0
76,27,7,0,1,3,14,0,3,4.418865616115195,0,1,1,1,0,12,0.25,9,0.9166666666666666,1
39,13,19,0,1,0,7,0,0,3.984657194421208,0,0,0,0,0,6,0.0,9,1.0,0
61,13,20,0,1,3,12,0,0,4.473461059045163,1,0,0,0,0,11,0.0,9,0.9090909090909091,0
46,17,21,0,1,0,7,0,1,4.021527522800472,1,0,0,0,0,6,0.0,13,1.0,0
52,17,10,0,1,3,9,0,0,4.651798852506846,1,0,0,0,0,8,0.0,13,1.0,0
83,32,8,0,1,1,15,0,4,4.404011425166427,0,1,1,1,0,13,0.3076923076923077,8,0.8461538461538461,1
55,13,15,0,1,3,12,0,0,4.563292105166641,0,0,0,0,0,11,0.0,9,1.0,0
46,13,5,0,1,3,10,0,0,4.51205489055743,1,0,0,0,0,9,0.0,9,1.0,0
78,37,5,2,3,1,16,0,3,4.3767038370151035,0,1,1,1,0,14,0.21428571428571427,7,0.8571428571428571,1
42,27,8,0,1,2,7,0,3,4.200910279509528,0,0,0,0,0,6,0.5,8,1.0,1
86,34,5,0,1,1,15,0,2,4.4126276203282995,0,1,1,1,0,13,0.15384615384615385,8,0.7692307692307693,1
48,17,23,0,1,0,7,0,0,4.077906325145378,1,0,0,0,0,6,0.0,13,1.0,0
33,13,13,0,1,0,6,0,0,3.7834959231633984,0,0,0,0,0,5,0.0,9,1.0,0
57,13,7,2,3,11,13,1,1,4.467926423387794,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
77,25,7,0,1,3,14,0,3,4.480906439154185,1,1,1,1,0,12,0.3333333333333333,8,0.9166666666666666,1
58,14,7,2,3,12,13,1,1,4.580050351464739,0,1,1,1,0,11,0.09090909090909091,8,0.9090909090909091,1
33,13,13,0,1,0,6,0,0,3.6253358944096523,0,0,0,0,0,5,0.0,9,1.0,0
50,35,8,0,1,0,8,0,3,4.143144940981576,0,0,0,0,0,7,0.42857142857142855,9,1.0,1
47,31,8,0,1,0,8,0,3,4.076207076031594,1,0,0,0,0,7,0.42857142857142855,7,1.0,1
58,13,8,2,3,11,13,1,0,4.401478922893309,0,1,1,1,0,11,0.0,8,1.0,1
68,17,26,0,1,3,11,0,0,4.469620657892327,1,0,0,0,0,10,0.0,13,0.9,0
90,36,7,2,3,1,16,0,5,4.245793200085988,0,1,1,1,0,14,0.35714285714285715,8,0.8571428571428571,1
85,37,7,0,1,1,15,0,4,4.415298812281394,0,1,1,1,0,13,0.38461538461538464,9,0.8461538461538461,1
42,17,17,0,1,0,6,0,0,4.041010577489154,1,0,0,0,0,5,0.0,13,1.0,0
74,26,8,0,1,3,14,0,3,4.500581761269704,0,1,1,1,0,12,0.25,7,0.9166666666666666,1
91,35,7,0,1,1,15,0,4,4.498363687180922,1,1,1,1,0,13,0.3076923076923077,9,1.0,1
65,17,21,0,1,3,12,0,0,4.530554168248025,0,0,0,0,0,11,0.0,13,1.0,0
54,39,7,2,3,0,9,0,4,4.418980733877958,1,0,0,0,0,8,0.5,8,1.0,1
52,14,5,2,3,12,13,1,0,4.2986336911979235,0,1,1,1,0,11,0.0,6,1.0,1
81,33,8,2,3,1,16,0,5,4.467922286442942,0,1,1,1,0,14,0.35714285714285715,7,0.9285714285714286,1
82,33,8,0,1,1,15,0,4,4.476641733102591,0,1,1,1,0,13,0.38461538461538464,8,0.8461538461538461,1
86,35,7,2,3,1,16,0,4,4.614052436263347,0,1,1,1,0,14,0.2857142857142857,9,0.9285714285714286,1
49,17,25,0,1,0,7,0,1,4.01055966178607,0,0,0,0,0,6,0.0,13,1.0,0
29,17,5,0,1,0,5,0,0,4.090234012145144,0,0,0,0,0,4,0.0,13,1.0,0
53,17,8,0,1,3,10,0,0,4.618599935327891,1,0,0,0,0,9,0.0,13,1.0,0
48,34,7,0,1,0,8,0,4,4.240601562950722,0,0,0,0,0,7,0.5714285714285714,7,1.0,1
31,13,10,0,1,0,5,0,0,3.744203568311812,1,0,0,0,0,4,0.0,9,1.0,0
76,27,7,0,1,3,14,0,4,4.496116712059079,0,1,1,1,0,12,0.3333333333333333,9,0.9166666666666666,1
38,17,13,0,1,0,6,0,0,4.208196592277087,1,0,0,0,0,5,0.0,13,1.0,0
40,24,8,0,1,2,7,0,2,4.087326145256007,1,0,0,0,0,6,0.3333333333333333,7,1.0,1
74,25,8,0,1,3,14,0,2,4.388287071236268,0,1,1,1,0,12,0.16666666666666666,8,0.8333333333333334,1
35,13,14,0,1,0,6,0,0,3.6547218605324856,1,0,0,0,0,5,0.0,9,1.0,0
50,36,7,2,3,0,9,0,4,4.418171939471838,0,0,0,0,0,8,0.5,8,1.0,1
59,15,7,2,3,13,13,1,1,4.460278944734433,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
29,13,8,0,1,0,5,0,0,3.7623107361338706,1,0,0,0,0,4,0.0,9,1.0,0
51,17,26,0,1,0,7,0,0,4.160786441387167,1,0,0,0,0,6,0.0,13,1.0,0
84,36,8,2,3,1,16,0,3,4.430136915678933,0,1,1,1,0,14,0.21428571428571427,7,0.9285714285714286,1
65,17,21,0,1,2,12,0,0,4.476160221274334,1,0,0,0,0,11,0.0,13,1.0,0
56,14,7,2,3,12,13,1,1,4.630275354881977,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
41,13,0,0,1,3,9,0,0,4.570609016654903,1,0,0,0,0,8,0.0,9,1.0,0
37,13,16,0,1,0,6,0,0,3.7764925545842507,1,0,0,0,0,5,0.0,9,1.0,0
52,17,8,0,1,3,10,0,0,4.543921151075368,0,0,0,0,0,9,0.0,13,1.0,0
41,28,5,0,1,2,7,0,2,4.3570751751387204,1,0,0,0,0,6,0.3333333333333333,8,1.0,1
82,36,5,2,3,1,16,0,4,4.396273488816704,0,1,1,1,0,14,0.2857142857142857,7,0.9285714285714286,1
78,30,8,0,1,3,14,0,2,4.583407862601246,1,1,1,1,0,12,0.16666666666666666,9,1.0,1
38,24,7,0,1,2,7,0,1,4.188331131693837,0,0,0,0,0,6,0.3333333333333333,7,0.8333333333333334,1
55,17,10,0,1,3,11,0,0,4.621824486055251,1,0,0,0,0,10,0.0,13,1.0,0
51,37,7,2,3,0,9,0,3,4.184693910972923,0,0,0,0,0,8,0.5,9,0.875,1
37,17,13,0,1,0,6,0,0,3.9438068406746143,0,0,0,0,0,5,0.0,13,1.0,0
79,27,8,0,1,3,14,0,1,4.540348917713767,1,1,1,1,0,12,0.08333333333333333,9,0.8333333333333334,1
90,41,7,2,3,1,16,0,4,4.361515398154655,0,1,1,1,0,14,0.2857142857142857,8,0.9285714285714286,1
65,13,24,0,1,3,12,0,1,4.434132530261114,1,0,0,0,0,11,0.0,9,1.0,0
86,36,7,0,1,1,15,0,4,4.44738576959668,1,1,1,1,0,13,0.3076923076923077,9,1.0,1
81,31,7,0,1,1,15,0,4,4.557104331476066,0,1,1,1,0,13,0.3076923076923077,7,0.9230769230769231,1
54,12,8,2,3,10,13,1,0,4.592562016709615,0,1,1,1,0,11,0.0,8,1.0,1
87,34,7,0,1,1,15,0,5,4.45842277235197,0,1,1,1,0,13,0.38461538461538464,8,0.9230769230769231,1
30,13,10,0,1,0,6,0,0,3.9232314287976204,0,0,0,0,0,5,0.0,9,1.0,0
88,34,5,2,3,1,16,0,4,4.383382888317769,1,1,1,1,0,14,0.2857142857142857,8,1.0,1
62,13,24,0,1,3,11,0,0,4.323654634099764,1,0,0,0,0,10,0.0,9,1.0,0
43,28,8,0,1,2,7,0,2,4.245918533721552,0,0,0,0,0,6,0.3333333333333333,9,1.0,1
88,37,7,0,1,1,15,0,4,4.335223476107579,0,1,1,1,0,13,0.3076923076923077,9,0.9230769230769231,1
39,24,8,0,1,2,7,0,2,4.150410872541982,0,0,0,0,0,6,0.3333333333333333,7,1.0,1
47,17,22,0,1,0,7,0,1,4.092268512247838,1,0,0,0,0,6,0.0,13,1.0,0
79,24,7,0,1,3,14,0,3,4.557062638204714,1,1,1,1,0,12,0.25,9,1.0,1
75,26,8,0,1,3,14,0,4,4.4496489633046945,1,1,1,1,0,12,0.3333333333333333,8,1.0,1
36,17,11,0,1,0,6,0,0,4.083274571476651,1,0,0,0,0,5,0.0,13,1.0,0
84,35,7,0,1,1,15,0,4,4.40378705677136,1,1,1,1,0,13,0.3076923076923077,9,1.0,1
48,34,7,0,1,0,8,0,3,4.1811275426950285,0,0,0,0,0,7,0.5714285714285714,9,0.8571428571428571,1
50,35,7,0,1,0,8,0,3,4.1688840705376355,1,0,0,0,0,7,0.42857142857142855,7,1.0,1
58,17,13,0,1,3,11,0,0,4.64868848672382,1,0,0,0,0,10,0.0,13,1.0,0
91,40,7,2,3,1,16,0,3,4.508500118473797,0,1,1,1,0,14,0.21428571428571427,8,0.8571428571428571,1
47,33,7,0,1,0,8,0,3,4.245038319302432,0,0,0,0,0,7,0.5714285714285714,7,0.8571428571428571,1
40,27,5,0,1,2,7,0,2,4.277567157116929,1,0,0,0,0,6,0.3333333333333333,7,1.0,1
52,13,7,2,3,11,13,1,1,4.429275070710713,0,1,1,1,0,11,0.09090909090909091,6,1.0,1
79,34,5,2,3,1,16,0,3,4.387016093661845,1,1,1,1,0,14,0.21428571428571427,7,1.0,1
34,13,13,0,1,0,6,0,0,3.6291155199128715,1,0,0,0,0,5,0.0,9,1.0,0
35,13,14,0,1,0,6,0,0,3.8972997175517152,1,0,0,0,0,5,0.0,9,1.0,0
31,17,6,0,1,0,5,0,0,4.091135423220311,1,0,0,0,0,4,0.0,13,1.0,0
91,37,8,2,3,1,16,0,4,4.47167029686788,0,1,1,1,0,14,0.2857142857142857,8,0.7857142857142857,1
89,34,8,0,1,1,15,0,3,4.300220548006741,0,1,1,1,0,13,0.38461538461538464,9,0.7692307692307693,1
35,17,10,0,1,0,6,0,0,4.171860873964196,1,0,0,0,0,5,0.0,13,1.0,0
62,15,7,2,3,13,13,1,1,4.523661954613669,0,1,1,1,0,11,0.09090909090909091,9,1.0,1
43,17,18,0,1,0,6,0,0,4.193251963803171,1,0,0,0,0,5,0.0,13,1.0,0
38,17,13,0,1,0,6,0,0,4.017535737070862,1,0,0,0,0,5,0.0,13,1.0,0
88,37,5,2,3,1,16,0,3,4.641787754905256,0,1,1,1,0,14,0.2857142857142857,8,0.8571428571428571,1
81,31,5,0,1,1,15,0,3,4.474127666135006,0,1,1,1,0,13,0.23076923076923078,9,0.9230769230769231,1
50,35,8,0,1,0,8,0,3,4.233786320494366,0,0,0,0,0,7,0.42857142857142855,9,1.0,1
48,33,8,0,1,0,8,0,4,4.190468813855584,0,0,0,0,0,7,0.5714285714285714,9,1.0,1
51,37,7,2,3,0,9,0,3,4.235479998537294,0,0,0,0,0,8,0.5,9,0.875,1
56,13,5,2,3,11,13,1,0,4.393298845953647,0,1,1,1,0,11,0.0,9,1.0,1
51,13,13,0,1,3,10,0,0,4.4271356360043015,1,0,0,0,0,9,0.0,9,1.0,0
55,13,8,2,3,11,13,1,1,4.418786907671611,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
49,37,5,2,3,0,9,0,2,4.22411871171893,0,0,0,0,0,8,0.25,7,1.0,1
49,13,8,0,1,3,10,0,0,4.461050149972742,1,0,0,0,0,9,0.0,9,1.0,0
81,37,5,2,3,1,16,0,3,4.447220108931553,0,1,1,1,0,14,0.21428571428571427,7,0.8571428571428571,1
50,13,5,2,3,11,13,1,0,4.238521032323434,0,1,1,1,0,11,0.0,5,1.0,1
49,13,8,0,1,3,10,0,0,4.461050149972742,1,0,0,0,0,9,0.0,9,1.0,0
75,30,7,0,1,1,15,0,4,4.463969258614513,0,1,1,1,0,13,0.3076923076923077,7,0.8461538461538461,1
54,13,8,2,3,11,13,1,0,4.431705709467302,0,1,1,1,0,11,0.0,7,1.0,1
74,27,5,0,1,3,14,0,2,4.6396359810619785,1,1,1,1,0,12,0.16666666666666666,8,1.0,1
59,17,18,0,1,2,11,0,1,4.453173618384935,1,0,0,0,0,10,0.0,13,0.9,0
89,33,8,2,3,1,16,0,4,4.398043175815001,0,1,1,1,0,14,0.2857142857142857,8,0.9285714285714286,1
84,36,7,0,1,1,15,0,5,4.50050406590058,0,1,1,1,0,13,0.38461538461538464,8,0.9230769230769231,1
49,33,8,0,1,0,8,0,3,4.22411871171893,1,0,0,0,0,7,0.5714285714285714,7,0.8571428571428571,1
87,39,8,0,1,1,15,0,4,4.372537772985525,1,1,1,1,0,13,0.3076923076923077,8,1.0,1
57,13,7,2,3,11,13,1,1,4.504290059751432,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
84,35,5,2,3,1,16,0,4,4.433593243729573,1,1,1,1,0,14,0.2857142857142857,8,1.0,1
75,32,8,0,1,1,15,0,4,4.489071436709866,1,1,1,1,0,13,0.3076923076923077,7,1.0,1
75,35,5,2,3,1,16,0,3,4.361631245093701,1,1,1,1,0,14,0.21428571428571427,7,0.9285714285714286,1
37,23,7,0,1,2,7,0,3,4.425141203232902,0,0,0,0,0,6,0.5,7,1.0,1
52,12,5,2,3,10,13,1,0,4.188438191111385,0,1,1,1,0,11,0.0,8,1.0,1
69,23,7,0,1,3,14,0,3,4.279423565044123,0,1,1,1,0,12,0.3333333333333333,7,0.8333333333333334,1
61,17,18,0,1,2,12,0,0,4.616983804982269,0,0,0,0,0,11,0.0,13,1.0,0
42,13,22,0,1,0,7,0,0,3.9847122923320053,0,0,0,0,0,6,0.0,9,1.0,0
41,17,17,0,1,0,6,0,0,4.052435541097915,0,0,0,0,0,5,0.0,13,1.0,0
44,13,24,0,1,0,7,0,1,3.874236028595152,0,0,0,0,0,6,0.0,9,1.0,0
77,28,7,0,1,3,14,0,3,4.517888357765191,1,1,1,1,0,12,0.3333333333333333,9,0.8333333333333334,1
47,17,23,0,1,0,7,0,0,4.196110736103929,0,0,0,0,0,6,0.0,13,1.0,0
81,28,8,0,1,3,14,0,2,4.504350647943925,0,1,1,1,0,12,0.16666666666666666,9,0.9166666666666666,1
41,25,8,0,1,2,7,0,1,4.180365114215879,1,0,0,0,0,6,0.16666666666666666,7,1.0,1
60,13,8,2,3,11,13,1,1,4.494298513579281,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
90,39,7,2,3,1,16,0,4,4.444212016779849,1,1,1,1,0,14,0.2857142857142857,8,1.0,1
78,23,8,0,1,3,14,0,2,4.26044289623303,1,1,1,1,0,12,0.3333333333333333,7,0.8333333333333334,1
37,13,16,0,1,0,6,0,0,3.5129425566244374,1,0,0,0,0,5,0.0,9,0.8,0
50,17,5,0,1,3,10,0,0,4.618171939471839,1,0,0,0,0,9,0.0,13,1.0,0
42,13,5,0,1,3,9,0,0,4.481254029767085,0,0,0,0,0,8,0.0,9,1.0,0
54,12,5,2,3,10,13,1,0,4.496032208850886,0,1,1,1,0,11,0.0,8,1.0,1
57,15,7,2,3,13,13,1,1,4.583645113871435,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
86,31,8,0,1,1,15,0,2,4.224836697580474,1,1,1,1,0,13,0.15384615384615385,9,0.9230769230769231,1
54,13,7,2,3,11,13,1,1,4.404592064578512,0,1,1,1,0,11,0.09090909090909091,7,1.0,1
71,24,8,0,1,3,14,0,2,4.472381659827718,1,1,1,1,0,12,0.16666666666666666,9,0.9166666666666666,1
83,38,7,2,3,1,16,0,3,4.321365905061057,0,1,1,1,0,14,0.35714285714285715,8,0.7142857142857143,1
81,30,8,0,1,1,15,0,3,4.264126520998514,0,1,1,1,0,13,0.3076923076923077,8,0.8461538461538461,1
89,39,8,2,3,1,16,0,4,4.497260813122464,0,1,1,1,0,14,0.2857142857142857,9,0.9285714285714286,1
91,41,7,2,3,1,16,0,4,4.390193095856034,0,1,1,1,0,14,0.2857142857142857,7,0.9285714285714286,1
53,13,13,0,1,3,11,0,0,4.431145813936772,0,0,0,0,0,10,0.0,9,1.0,0
37,13,16,0,1,0,6,0,0,3.545026097372899,1,0,0,0,0,5,0.0,9,0.8,0
84,37,7,2,3,1,16,0,3,4.436872953383519,0,1,1,1,0,14,0.35714285714285715,8,0.7857142857142857,1
50,37,5,2,3,0,9,0,2,4.343981820580904,1,0,0,0,0,8,0.25,7,1.0,1
34,13,14,0,1,0,6,0,0,3.9002708419385668,0,0,0,0,0,5,0.0,9,1.0,0
45,13,5,0,1,2,10,0,0,4.491418651692921,1,0,0,0,0,9,0.0,9,1.0,0
51,13,10,0,1,3,11,0,0,4.500377547641745,1,0,0,0,0,10,0.0,9,1.0,0
38,13,17,0,1,0,6,0,0,3.735192159355058,1,0,0,0,0,5,0.0,9,1.0,0
24,17,0,0,1,0,4,0,0,4.0220552088742005,0,0,0,0,0,3,0.0,13,1.0,0
50,35,8,0,1,0,8,0,4,4.263981820580904,0,0,0,0,0,7,0.5714285714285714,7,1.0,1
57,14,8,2,3,12,13,1,1,4.365463295689618,0,1,1,1,0,11,0.09090909090909091,9,1.0,1
51,37,7,2,3,0,9,0,4,4.429600283437102,0,0,0,0,0,8,0.5,8,1.0,1
50,13,9,0,1,3,10,0,0,4.463465189601647,1,0,0,0,0,9,0.0,9,1.0,0
56,13,18,0,1,3,10,0,0,4.3879987889261045,1,0,0,0,0,9,0.0,9,1.0,0
74,26,8,0,1,3,14,0,3,4.696131474519331,0,1,1,1,0,12,0.25,8,0.9166666666666666,1
81,31,7,0,1,3,14,0,3,4.526079522625538,1,1,1,1,0,12,0.3333333333333333,9,0.9166666666666666,1
48,33,8,0,1,0,8,0,3,4.072392522926828,0,0,0,0,0,7,0.42857142857142855,8,1.0,1
54,13,7,2,3,11,13,1,1,4.572955285773964,0,1,1,1,0,11,0.09090909090909091,7,1.0,1
55,14,7,2,3,12,13,1,1,4.364923644043811,0,1,1,1,0,11,0.09090909090909091,8,1.0,1
81,30,8,0,1,1,15,0,4,4.476213704570202,0,1,1,1,0,13,0.3076923076923077,9,0.9230769230769231,1
68,27,5,0,1,3,14,0,3,4.473324657665865,0,1,1,1,0,12,0.25,8,0.9166666666666666,1
53,17,8,0,1,3,10,0,0,4.5369880870393535,1,0,0,0,0,9,0.0,13,1.0,0
92,39,8,2,3,1,16,0,5,4.280664352684832,0,1,1,1,0,14,0.35714285714285715,9,0.9285714285714286,1
41,25,8,0,1,2,7,0,2,4.11073699294092,1,0,0,0,0,6,0.3333333333333333,7,1.0,1
50,35,8,0,1,0,8,0,3,4.151789011092169,0,0,0,0,0,7,0.42857142857142855,9,1.0,1
72,25,5,0,1,3,14,0,2,4.623567439569857,0,1,1,1,0,12,0.16666666666666666,8,0.9166666666666666,1
35,17,10,0,1,0,6,0,0,3.9188679318992428,1,0,0,0,0,5,0.0,13,0.8,0
53,38,8,2,3,0,9,0,3,4.0400315506688385,0,0,0,0,0,8,0.5,7,0.875,1
36,13,15,0,1,0,6,0,0,3.9057645846554516,1,0,0,0,0,5,0.0,9,1.0,0
36,17,11,0,1,0,6,0,0,4.1252127660412885,1,0,0,0,0,5,0.0,13,1.0,0
55,13,17,0,1,3,10,0,0,4.404112332400032,1,0,0,0,0,9,0.0,9,1.0,0
64,13,24,0,1,2,12,0,0,4.407963821688583,1,0,0,0,0,11,0.0,9,1.0,0
56,17,14,0,1,3,10,0,0,4.632811395078725,1,0,0,0,0,9,0.0,13,1.0,0
85,35,7,0,1,1,15,0,3,4.366290673378631,0,1,1,1,0,13,0.3076923076923077,8,0.8461538461538461,1
79,24,7,0,1,3,14,0,4,4.5125701451499,1,1,1,1,0,12,0.3333333333333333,8,1.0,1
57,13,5,2,3,11,13,1,0,4.447103750156401,0,1,1,1,0,11,0.0,8,1.0,1
